"spam","to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"0","0","1",0,"0",2012-03-08 04:16:52,0,0,0,"no",0,0,0,43.303,722,"1","0",0,"0",33,"small"
"0","0","1",0,"0",2012-03-07 20:43:54,0,0,0,"no",0,0,0,11.745,158,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-08 06:15:00,0,0,0,"no",0,0,0,9.167,220,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-08 09:03:57,0,0,22,"no",1,0,0,28.187,525,"1","0",0,"0",30,"small"
"0","1","1",0,"0",2012-03-08 11:16:56,0,0,0,"no",0,0,0,6.619,156,"1","0",0,"0",5,"small"
"0","1","1",0,"0",2012-03-08 07:06:44,0,0,0,"no",0,0,0,4.864,56,"0","0",0,"0",0,"small"
"0","1","1",1,"0",2012-03-08 12:18:37,0,0,0,"no",0,0,0,24.683,442,"1","0",0,"0",9,"small"
"0","0","1",0,"0",2012-03-08 07:54:10,0,0,5,"no",0,0,0,46.053,892,"1","0",0,"0",16,"small"
"0","0","1",0,"0",2012-03-08 08:39:46,0,0,0,"no",0,0,0,1.118,13,"0","0",0,"0",0,"small"
"0","0","1",0,"1",2012-03-08 08:45:34,0,0,0,"no",0,0,0,7.802,209,"1","1",0,"0",12,"small"
"0","1","1",0,"0",2012-03-08 07:33:48,0,0,0,"no",0,0,0,3.973,54,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-08 13:42:24,0,0,0,"no",0,0,0,16.553,562,"1","0",0,"0",9,"small"
"0","0","1",0,"0",2012-03-08 09:06:54,0,0,0,"yes",0,0,0,20.416,457,"1","0",0,"0",40,"small"
"0","0","1",0,"0",2012-03-08 14:08:16,0,0,0,"no",0,0,0,6.813,103,"1","0",0,"0",10,"small"
"0","0","1",0,"0",2012-03-08 09:39:32,0,0,0,"no",0,0,0,28.979,707,"1","0",0,"0",1,"small"
"0","1","1",1,"0",2012-03-08 09:39:30,0,0,0,"no",0,0,0,17.588,264,"0","0",0,"0",0,"big"
"0","0","1",0,"1",2012-03-08 10:30:57,0,0,0,"no",0,0,0,9.112,256,"1","1",0,"0",16,"small"
"0","0","1",0,"1",2012-03-08 10:41:41,0,0,0,"no",0,0,0,11.728,336,"1","1",0,"0",20,"small"
"0","0","1",4,"1",2012-03-08 09:14:09,0,0,0,"no",0,0,0,27.569,780,"1","1",0,"0",0,"small"
"0","1","1",0,"0",2012-03-08 17:37:12,0,0,0,"no",0,0,0,4.728,112,"1","0",0,"0",5,"small"
"0","1","1",2,"0",2012-03-08 13:11:28,0,0,0,"no",0,0,0,42.203,940,"1","1",0,"0",8,"small"
"0","0","1",0,"1",2012-03-08 13:34:15,0,0,12,"no",1,0,0,94.31,2265,"1","0",0,"0",0,"small"
"0","1","1",0,"0",2012-03-08 19:14:08,0,0,0,"no",0,0,0,3.422,107,"1","0",0,"0",5,"small"
"0","0","1",1,"1",2012-03-08 20:54:14,0,0,0,"no",0,0,0,3.446,117,"0","1",0,"0",1,"small"
"0","1","1",0,"0",2012-03-08 15:06:20,0,0,0,"no",0,0,0,5.463,75,"0","0",0,"0",0,"small"
"0","1","1",0,"0",2012-03-08 15:44:58,0,0,0,"no",0,0,0,3.225,48,"0","0",1,"0",2,"small"
"0","0","1",0,"0",2012-03-08 13:02:42,0,0,2,"no",0,0,0,3.648,80,"1","0",0,"0",0,"small"
"0","1","1",0,"0",2012-03-08 16:22:15,1,2,0,"no",0,0,0,10.723,208,"1","0",0,"0",1,"small"
"0","0","1",0,"1",2012-03-08 15:29:30,0,0,0,"no",0,0,0,13.102,306,"1","1",0,"0",14,"small"
"0","0","1",0,"1",2012-03-08 20:13:13,0,0,0,"no",0,0,0,18.215,395,"1","1",0,"0",2,"small"
"0","1","1",0,"1",2012-03-08 20:17:00,0,3,0,"no",0,0,0,0.731,21,"1","0",0,"0",2,"none"
"0","1","1",3,"1",2012-03-08 20:17:44,0,0,0,"no",0,0,0,33.338,950,"1","1",0,"0",0,"small"
"0","0","1",0,"0",2012-03-09 04:19:55,0,0,0,"no",0,0,0,0.567,16,"0","0",0,"0",0,"small"
"0","0","1",0,"1",2012-03-08 20:21:31,0,0,0,"no",0,0,0,8.286,222,"1","1",0,"0",2,"small"
"0","0","1",0,"1",2012-03-08 20:28:11,0,0,0,"no",0,0,0,21.575,620,"1","1",0,"0",0,"small"
"0","0","1",0,"0",2012-03-08 21:57:15,0,1,0,"no",0,0,0,11.87,251,"1","0",0,"0",0,"big"
"0","0","1",0,"0",2012-03-08 22:11:50,0,0,0,"no",0,0,0,9.94,135,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-09 06:21:36,0,0,0,"no",0,0,0,79.556,1167,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-09 06:29:21,0,0,0,"no",0,0,0,8.793,241,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-09 09:05:30,0,0,16,"no",1,0,0,21.719,420,"1","0",0,"0",22,"small"
"0","0","1",3,"1",2012-03-09 04:05:48,0,0,0,"no",0,0,0,2.624,39,"1","1",0,"0",2,"big"
"0","1","1",0,"0",2012-03-09 12:33:00,0,0,0,"no",0,0,0,0.767,30,"0","0",1,"0",2,"small"
"0","0","1",0,"0",2012-03-09 06:31:15,0,0,0,"no",0,0,0,26.001,650,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-03-09 06:51:37,0,0,0,"no",0,0,0,39.468,561,"1","0",0,"0",12,"small"
"0","0","1",0,"0",2012-03-09 07:26:33,0,0,10,"no",0,0,0,9.165,156,"1","0",1,"0",8,"small"
"0","0","1",0,"0",2012-03-09 07:33:17,0,0,0,"no",0,0,0,1.118,13,"0","0",0,"0",0,"small"
"0","1","1",0,"0",2012-03-09 07:55:13,0,0,0,"no",0,0,0,11.966,246,"1","0",0,"0",7,"big"
"0","0","1",3,"1",2012-03-09 04:56:59,0,1,0,"no",0,0,0,3.307,91,"1","1",0,"0",2,"small"
"0","0","1",0,"0",2012-03-09 04:58:01,0,0,0,"no",0,0,0,1.25,17,"1","0",0,"0",3,"big"
"0","0","1",3,"1",2012-03-09 08:04:40,0,0,0,"no",0,0,0,5.263,88,"1","1",0,"0",2,"big"
"0","0","1",0,"1",2012-03-09 05:06:24,0,0,0,"no",0,0,0,0.369,10,"1","0",0,"0",0,"small"
"0","0","1",3,"1",2012-03-09 05:06:52,0,0,0,"no",0,0,0,5.856,164,"1","1",0,"0",4,"small"
"0","0","1",0,"1",2012-03-09 05:07:28,0,0,0,"no",0,0,0,0.914,27,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-03-09 05:09:37,0,0,0,"no",0,0,0,1.396,40,"1","1",0,"0",4,"small"
"0","0","1",2,"1",2012-03-09 05:14:08,0,0,0,"no",0,0,0,2.986,92,"1","1",1,"0",6,"small"
"0","1","1",0,"0",2012-03-09 08:42:38,0,0,0,"no",0,0,0,3.829,63,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-03-09 09:31:59,0,0,0,"no",0,0,0,31.632,751,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-09 09:57:52,0,0,6,"no",0,0,0,10.85,164,"1","0",1,"0",16,"small"
"0","1","1",0,"0",2012-03-09 09:30:14,0,0,0,"no",0,0,0,3.125,52,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-09 09:26:30,0,0,0,"no",0,0,0,3.353,78,"1","0",0,"0",5,"small"
"0","0","1",0,"0",2012-03-09 10:35:49,0,0,0,"no",0,0,0,29.54,714,"1","0",0,"0",10,"small"
"0","0","1",0,"0",2012-03-09 10:42:54,0,0,0,"no",0,0,0,30.059,723,"1","0",0,"0",10,"small"
"0","0","1",0,"0",2012-03-09 10:50:25,0,0,0,"no",0,0,0,6.926,97,"0","0",0,"0",0,"none"
"0","0","1",1,"0",2012-03-09 11:28:47,0,0,0,"no",0,0,0,4.843,138,"1","1",1,"0",8,"small"
"0","0","1",0,"0",2012-03-09 11:37:03,0,0,0,"no",0,0,0,31.847,758,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-09 11:46:12,0,0,0,"no",0,0,0,29.233,604,"1","0",0,"0",21,"small"
"0","1","1",0,"0",2012-03-09 17:03:24,0,0,0,"no",0,0,0,3.647,116,"1","0",0,"0",5,"small"
"0","0","1",2,"1",2012-03-09 12:36:26,0,0,0,"no",0,0,0,11.324,310,"1","1",0,"0",0,"small"
"0","0","1",3,"1",2012-03-09 13:17:21,0,2,0,"no",0,0,0,5.019,93,"1","1",0,"0",4,"big"
"0","0","1",1,"1",2012-03-09 13:19:16,0,0,0,"no",0,0,0,26.753,536,"1","1",0,"0",14,"big"
"0","0","1",1,"0",2012-03-09 10:52:04,0,0,0,"no",0,0,0,2.912,47,"0","1",0,"0",0,"small"
"0","1","1",0,"0",2012-03-09 15:32:23,0,0,0,"no",0,0,0,5.319,68,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-09 15:42:27,0,0,0,"no",0,0,0,33.127,780,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-09 15:44:52,0,0,0,"no",0,0,0,25.599,642,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-09 21:05:18,0,0,0,"no",0,0,13,2.271,62,"1","0",0,"0",2,"none"
"0","0","1",0,"0",2012-03-09 21:05:47,0,0,0,"no",0,0,2,1.08,48,"1","0",0,"0",2,"none"
"0","0","1",0,"0",2012-03-09 16:18:59,0,0,0,"no",0,0,0,25.036,634,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-09 21:30:34,0,0,0,"no",0,0,0,20.354,424,"1","0",0,"0",15,"big"
"0","0","1",0,"0",2012-03-09 22:45:56,0,0,6,"no",0,0,0,8.533,276,"1","0",0,"0",3,"small"
"0","0","1",3,"1",2012-03-09 15:03:36,0,0,0,"no",0,0,0,5.773,168,"1","1",0,"0",6,"small"
"0","0","1",0,"1",2012-03-09 15:15:21,0,0,0,"no",0,0,0,21.422,534,"1","1",0,"0",4,"small"
"0","0","1",0,"1",2012-03-09 15:16:02,0,0,0,"no",0,0,0,0.264,7,"1","0",0,"0",0,"none"
"0","0","1",0,"0",2012-03-10 01:46:45,0,0,8,"no",0,0,0,9.189,312,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-03-10 09:01:56,0,0,18,"no",1,0,0,22.075,422,"1","0",0,"0",24,"small"
"0","0","1",0,"0",2012-03-10 09:08:10,0,0,0,"no",0,0,0,5.527,109,"1","0",0,"0",6,"small"
"0","0","1",0,"1",2012-03-10 08:03:43,0,0,0,"no",0,0,0,1.169,21,"1","1",0,"0",2,"small"
"0","0","1",0,"0",2012-03-10 10:43:01,0,0,4,"no",0,0,0,10.858,173,"1","0",1,"0",14,"small"
"0","0","1",0,"0",2012-03-10 16:40:06,0,0,0,"no",0,0,0,10.215,183,"1","0",0,"0",0,"big"
"0","0","1",0,"0",2012-03-10 19:32:48,0,0,0,"no",0,0,0,9.085,180,"1","0",0,"0",2,"big"
"0","0","1",0,"0",2012-03-10 11:41:50,0,0,0,"no",0,0,0,4.887,112,"1","0",0,"0",1,"big"
"0","0","1",0,"0",2012-03-10 19:48:33,0,0,0,"no",0,0,0,9.071,176,"1","0",0,"0",0,"big"
"0","1","1",0,"1",2012-03-10 16:32:16,0,0,0,"no",0,0,0,1.645,36,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-10 23:34:19,0,0,1,"no",0,0,0,2.06,18,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-10 18:53:18,0,0,0,"no",0,0,0,1.533,37,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-11 07:02:32,0,0,16,"no",1,0,0,18.643,363,"1","0",0,"0",18,"small"
"0","0","1",0,"0",2012-03-11 06:01:04,0,0,0,"no",0,0,0,3.76,92,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-11 10:35:07,0,0,0,"no",0,0,0,0.62,16,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-11 08:11:15,0,0,0,"no",0,0,0,4.878,125,"1","1",0,"0",2,"big"
"0","0","1",0,"0",2012-03-11 12:59:48,0,0,0,"no",0,0,0,8.893,176,"1","0",0,"0",2,"big"
"0","0","1",0,"1",2012-03-11 08:13:20,0,0,0,"no",0,0,0,7.401,251,"1","0",0,"0",4,"big"
"0","0","1",0,"0",2012-03-11 07:05:17,0,0,0,"no",0,0,0,10.023,170,"1","0",0,"0",3,"small"
"0","0","1",0,"0",2012-03-11 11:56:18,0,0,0,"no",0,0,0,10.508,234,"1","0",0,"0",2,"big"
"0","0","1",0,"0",2012-03-11 16:41:45,0,0,0,"no",0,0,0,0.556,30,"1","0",0,"0",1,"none"
"0","0","1",0,"0",2012-03-11 11:31:55,0,0,0,"no",0,0,0,8.457,142,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-11 20:12:30,0,0,0,"no",0,0,0,24.567,626,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-03-11 22:17:10,0,0,0,"no",0,0,0,24.346,619,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-03-11 19:20:00,0,0,0,"no",0,0,0,4.25,49,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 04:11:41,0,0,1,"no",0,0,0,2.065,18,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 04:36:49,0,0,0,"no",0,0,2,3.981,94,"1","0",1,"0",6,"small"
"0","0","1",0,"0",2012-03-12 07:00:28,0,0,6,"no",1,0,0,15.574,313,"1","0",0,"0",14,"small"
"0","0","1",0,"0",2012-03-12 09:00:55,0,0,8,"no",1,0,0,8.78,199,"1","0",0,"0",6,"small"
"0","0","1",0,"1",2012-03-12 05:05:08,0,0,0,"no",0,0,0,0.166,9,"0","0",0,"0",2,"none"
"0","1","1",0,"0",2012-03-12 05:07:31,0,0,0,"no",0,0,0,4.904,57,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 06:06:08,0,0,0,"no",0,0,0,13.504,295,"1","0",0,"0",2,"small"
"0","0","1",0,"1",2012-03-12 06:38:56,0,0,0,"no",0,0,0,0.055,4,"0","1",0,"0",0,"none"
"0","0","1",0,"1",2012-03-12 06:39:56,0,0,0,"no",0,0,0,0.025,5,"0","0",1,"0",1,"none"
"0","1","1",0,"0",2012-03-12 06:42:54,0,0,0,"no",0,0,0,1.01,24,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 06:53:06,0,0,0,"no",0,0,0,24.431,624,"1","0",0,"0",1,"small"
"0","1","1",25,"0",2012-03-12 06:54:36,0,0,0,"no",0,0,0,17.062,513,"1","0",0,"0",19,"big"
"0","0","1",0,"0",2012-03-12 07:44:36,0,0,0,"no",0,0,0,25.327,637,"1","0",0,"0",2,"small"
"0","1","1",1,"0",2012-03-12 11:45:07,0,0,0,"no",0,0,0,7.049,145,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-12 07:47:17,0,0,0,"no",0,0,0,24.551,625,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-03-12 07:52:59,0,0,0,"no",0,0,0,25.213,636,"1","0",0,"0",2,"small"
"0","0","1",0,"0",2012-03-12 08:28:13,0,0,0,"no",0,0,0,26.609,663,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-03-12 08:57:56,0,1,0,"no",0,0,0,1.897,50,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 08:35:04,0,0,0,"no",0,0,0,4.058,82,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-03-12 13:07:03,0,0,0,"no",0,0,0,4.418,89,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-03-08 14:00:02,0,1,0,"no",0,0,0,0.849,41,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 09:10:06,0,0,0,"no",0,0,0,6.676,126,"1","0",0,"0",0,"big"
"0","0","1",0,"0",2012-03-12 09:07:17,0,0,0,"no",0,0,0,7.486,178,"1","0",0,"0",0,"small"
"0","0","1",1,"0",2012-03-12 13:17:10,0,0,0,"no",0,0,0,5.653,139,"1","0",0,"0",5,"big"
"0","0","1",1,"0",2012-03-12 06:40:46,0,0,0,"no",0,0,0,2.199,64,"0","1",0,"0",0,"small"
"0","0","1",1,"0",2012-03-12 09:47:53,0,0,0,"no",0,0,0,16.776,329,"1","1",0,"0",0,"big"
"0","0","1",0,"0",2012-03-12 14:08:00,0,0,1,"no",0,0,0,2.083,18,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 07:11:41,0,0,0,"no",0,0,0,9.613,193,"1","0",0,"0",0,"big"
"0","0","1",0,"0",2012-03-12 15:14:18,0,0,8,"no",0,0,0,9.207,312,"1","0",0,"0",2,"small"
"0","0","1",0,"1",2012-03-12 10:24:51,0,0,0,"no",0,0,0,6.098,228,"1","0",0,"0",3,"big"
"0","0","1",2,"0",2012-03-12 16:22:38,0,1,0,"no",0,0,0,35.32,690,"1","0",0,"0",15,"big"
"0","0","1",0,"0",2012-03-12 11:26:27,0,0,0,"no",0,0,0,8.675,167,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-12 11:38:43,0,0,0,"no",0,0,0,1.998,48,"0","1",0,"0",1,"small"
"0","0","1",0,"1",2012-03-12 12:54:44,0,0,0,"no",0,0,0,12.327,464,"1","1",0,"0",8,"big"
"0","0","1",0,"0",2012-03-12 13:59:29,0,0,0,"no",0,0,0,27.19,670,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-12 13:59:00,0,0,2,"no",0,0,0,30.289,635,"1","0",0,"0",2,"big"
"0","0","1",1,"0",2012-03-12 14:26:44,0,0,0,"no",0,0,0,23.704,467,"1","1",0,"0",0,"big"
"0","0","1",0,"0",2012-03-12 18:41:13,0,0,0,"no",0,0,0,18.503,343,"1","0",0,"0",4,"small"
"0","0","1",2,"0",2012-03-12 12:28:40,0,0,3,"no",0,0,0,10.469,249,"0","1",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 15:46:32,0,0,0,"no",0,0,0,2.281,52,"0","1",0,"0",1,"small"
"0","0","1",0,"0",2012-03-12 21:42:59,0,0,0,"no",0,0,0,1.552,17,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 17:43:07,0,0,16,"no",0,0,0,11.423,175,"1","0",1,"0",12,"small"
"0","1","1",0,"1",2012-03-12 17:57:51,1,1,0,"no",0,0,0,1.204,28,"1","0",0,"0",6,"small"
"0","0","1",2,"0",2012-03-12 15:31:34,0,0,4,"no",0,0,0,8.466,216,"0","1",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 18:46:23,0,0,0,"no",0,0,3,1.111,30,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-03-13 00:41:27,0,0,0,"no",0,0,0,0.83,17,"0","0",0,"0",0,"big"
"0","0","1",8,"0",2012-03-12 20:57:50,0,0,4,"no",0,0,0,9.5,250,"0","1",0,"0",0,"small"
"0","0","1",1,"0",2012-03-12 21:09:55,0,0,4,"no",0,0,0,10.634,286,"0","1",0,"0",0,"small"
"0","0","1",0,"0",2012-03-12 20:43:30,0,0,0,"no",0,0,4,5.276,62,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-13 07:11:48,0,0,24,"no",1,0,0,21.644,420,"1","0",0,"0",22,"small"
"0","0","1",0,"0",2012-03-13 03:11:01,0,0,0,"no",0,0,0,26.704,664,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-13 03:51:19,0,0,0,"no",0,0,0,27.094,669,"1","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-13 05:48:52,0,0,1,"no",0,0,0,13.783,464,"1","0",0,"0",19,"big"
"0","0","1",0,"0",2012-03-13 03:05:17,0,0,4,"no",0,0,0,38.023,385,"1","0",1,"0",49,"small"
"0","0","1",0,"1",2012-03-13 06:06:16,0,0,0,"no",0,0,0,0.238,10,"0","0",0,"0",2,"none"
"0","0","1",0,"0",2012-03-13 10:23:12,0,0,4,"no",1,0,0,8.674,199,"1","0",0,"0",6,"big"
"0","0","1",0,"0",2012-03-13 10:28:48,0,0,0,"no",0,0,0,0.83,17,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-13 06:58:10,0,0,9,"no",0,0,0,16.686,174,"1","0",0,"0",8,"small"
"0","0","1",0,"0",2012-03-13 06:29:50,0,0,0,"no",0,0,0,2.472,60,"0","1",0,"0",1,"small"
"0","0","1",0,"0",2012-03-13 06:33:56,0,0,4,"no",0,0,0,10.825,276,"0","1",0,"0",1,"small"
"0","1","1",0,"0",2012-03-13 11:49:14,1,1,0,"no",0,0,0,5.362,107,"1","0",0,"0",0,"small"
"0","0","1",1,"0",2012-03-13 06:39:31,0,0,0,"no",0,0,0,2.792,75,"0","1",0,"0",1,"small"
"0","0","1",1,"0",2012-03-13 06:47:19,0,0,0,"no",0,0,0,2.794,68,"0","1",0,"0",1,"small"
"0","0","1",0,"0",2012-03-13 04:00:05,0,0,0,"no",0,0,0,4.618,107,"1","0",0,"0",1,"big"
"0","1","1",1,"0",2012-03-13 14:49:16,0,0,0,"no",0,0,0,3.331,87,"0","1",0,"0",1,"small"
"0","0","1",0,"0",2012-03-13 10:52:42,0,0,2,"no",0,0,0,7.783,134,"1","0",1,"0",10,"small"
"0","0","1",0,"1",2012-03-06 08:42:33,0,0,18,"no",0,0,0,23.359,447,"1","1",0,"0",6,"small"
"0","0","1",0,"0",2012-03-08 13:12:07,0,0,4,"no",0,0,0,0.973,27,"0","0",0,"0",1,"small"
"0","0","1",0,"1",2012-03-08 15:49:02,0,0,8,"no",0,0,0,7.361,175,"1","1",0,"0",2,"small"
"0","0","1",0,"1",2012-03-09 11:05:40,0,0,0,"no",0,0,0,0.292,13,"0","1",0,"0",0,"small"
"0","0","1",0,"1",2012-03-09 11:11:06,0,0,0,"no",0,0,0,5.198,113,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-03-09 11:35:23,0,0,0,"no",0,0,0,4.955,87,"1","1",0,"0",2,"small"
"0","0","1",0,"1",2012-03-09 10:48:26,0,0,34,"yes",0,0,0,33.574,663,"1","1",0,"0",8,"small"
"0","0","1",0,"1",2012-03-12 13:47:53,0,0,40,"yes",0,0,0,40.649,887,"1","1",0,"0",18,"small"
"0","0","1",0,"1",2012-03-13 04:00:19,0,0,40,"yes",0,0,0,42.572,941,"1","1",0,"0",18,"small"
"0","0","1",0,"1",2012-03-13 04:03:08,0,0,40,"yes",0,0,0,44.952,995,"1","1",0,"0",18,"small"
"0","0","1",0,"0",2012-03-13 12:43:26,0,0,0,"no",0,0,0,1.545,35,"1","0",0,"0",2,"none"
"0","0","1",2,"0",2012-03-13 14:06:40,0,0,0,"no",0,0,0,3.179,71,"1","1",0,"0",2,"small"
"0","0","1",0,"0",2012-03-13 14:44:06,0,0,2,"no",0,0,0,6.143,113,"1","0",0,"0",3,"small"
"0","0","1",0,"0",2012-03-13 19:15:34,0,0,2,"no",0,0,0,8.964,176,"1","0",0,"0",2,"big"
"0","0","1",0,"0",2012-03-13 20:36:55,0,1,0,"no",0,0,0,20.723,244,"1","0",0,"0",10,"small"
"0","0","1",0,"1",2012-03-13 13:47:50,0,0,26,"no",0,0,0,32.984,656,"1","1",0,"0",6,"small"
"0","0","1",0,"0",2012-03-13 21:35:14,0,0,1,"no",0,0,0,2.05,18,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-13 18:48:27,0,0,2,"no",0,0,0,17.348,209,"1","0",1,"0",16,"small"
"0","0","1",0,"0",2012-03-13 20:27:40,0,0,2,"no",0,0,0,18.215,217,"1","0",1,"0",16,"small"
"0","0","1",0,"0",2012-03-14 03:16:51,0,0,0,"no",0,0,0,0.867,17,"0","0",0,"0",0,"big"
"0","0","1",0,"0",2012-03-14 00:11:24,0,0,0,"no",0,0,0,1.268,32,"0","0",0,"0",0,"none"
"0","0","1",0,"0",2012-03-14 01:55:05,0,0,0,"no",0,0,0,2.761,43,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-14 06:01:03,0,0,0,"no",0,0,0,12.126,334,"1","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-14 06:11:33,0,0,0,"no",0,0,0,0.74,17,"0","0",0,"0",0,"small"
"0","0","1",0,"0",2012-03-14 06:19:28,0,0,0,"no",0,0,0,0.986,17,"0","0",0,"0",1,"small"
"0","0","1",0,"0",2012-03-14 07:10:22,0,0,16,"no",1,0,0,21.949,420,"1","0",0,"0",22,"small"
"0","0","1",0,"0",2012-03-14 00:14:01,0,0,0,"no",0,0,0,14.899,328,"1","0",0,"0",0,"small"
"0","1","1",0,"0",2012-03-14 06:25:42,0,1,0,"no",0,0,0,0.037,3,"0","0",0,"0",0,"none"
"0","1","1",0,"0",2012-03-14 10:56:18,0,0,0,"no",0,0,0,5.965,202,"1","0",0,"0",5,"small"
"0","0","1",0,"1",2012-03-14 06:59:25,0,0,6,"no",0,0,0,44.838,1310,"1","0",0,"0",38,"big"
"0","0","1",0,"0",2012-03-14 05:33:49,0,0,0,"no",0,0,0,21.031,282,"0","1",0,"0",0,"small"
"0","0","1",0,"1",2012-03-14 05:34:23,0,0,44,"yes",0,0,0,53.365,1360,"1","1",0,"0",20,"small"
"0","0","1",1,"0",2012-03-14 13:02:52,0,0,0,"no",0,0,0,0.982,31,"0","1",0,"0",0,"small"
"0","0","1",0,"0",2012-03-14 13:43:48,0,0,0,"no",0,0,0,0.849,17,"0","0",0,"0",0,"small"
"0","0","1",0,"1",2012-03-14 06:44:34,0,0,0,"no",0,0,0,2.112,53,"1","1",0,"0",2,"small"
"0","0","1",0,"0",2012-03-14 13:47:21,0,0,0,"no",0,0,0,4.465,90,"1","0",0,"0",1,"small"
"0","1","1",0,"0",2012-03-14 09:32:42,1,2,0,"no",0,0,0,36.335,470,"0","0",0,"0",1,"big"
"0","0","1",2,"1",2012-03-14 06:53:52,0,0,0,"no",0,0,0,1.575,41,"1","1",0,"0",2,"small"
"0","1","1",0,"0",2012-03-14 09:51:11,0,0,1,"no",0,0,0,3.693,45,"0","0",0,"0",0,"small"
"0","1","1",0,"0",2012-03-14 10:02:07,0,1,0,"no",0,0,0,6.398,160,"1","0",0,"0",2,"big"
"0","0","1",2,"0",2012-03-14 10:17:13,0,0,0,"no",0,0,0,2.904,69,"1","1",0,"0",2,"small"
"0","1","1",0,"1",2012-03-14 07:25:43,0,0,0,"no",0,0,0,0.53,17,"0","0",0,"0",1,"none"
"0","0","1",0,"0",2012-03-14 10:36:00,0,0,2,"no",0,0,0,8.773,136,"1","0",0,"0",6,"small"
"0","0","1",1,"1",2012-03-14 07:42:31,0,0,0,"no",0,0,0,1.634,45,"1","1",0,"0",2,"small"
"0","0","1",1,"1",2012-03-14 08:07:20,0,0,0,"no",0,0,0,2.973,89,"0","1",0,"0",1,"small"
"0","0","1",0,"0",2012-03-14 16:15:56,0,0,0,"no",0,0,0,0.803,18,"0","0",0,"0",0,"small"
"0","0","1",0,"1",2012-03-14 10:08:27,0,0,0,"no",0,0,0,1.169,35,"1","1",0,"0",0,"small"
"0","0","1",0,"1",2012-03-14 13:10:48,0,0,8,"no",0,0,0,9.978,257,"1","1",0,"0",4,"small"
"0","0","1",0,"1",2012-03-14 13:12:43,0,0,8,"no",0,0,0,10.62,281,"1","1",0,"0",6,"small"
"0","0","1",0,"0",2012-03-14 13:03:37,0,0,0,"no",0,0,0,25.706,645,"1","0",0,"0",1,"small"
"0","0","1",0,"1",2012-03-14 10:39:49,0,0,0,"no",0,0,0,0.475,13,"1","0",0,"0",0,"none"
